Assets_Total,Cash,Debt_in_Current_Liabilities_Total,Long_Term_Debt_Total,Earnings_Before_Interest,Gross_Profit_(Loss),Liabilities_Total,Retained_Earnings,Total_debt/total_asset,total_asset/total_libiilities,EBTI/total_asset,gross_profit/rev,EBTI/REV,Dividends_per_Share_Pay_Date_Calendar,Sales/Turnover_(Net),Stockholders_Equity_Total,Interest_and_Related_Expense_Total,Market_Value_Total_Fiscal,Book_Value_Per_Share,Common_Equity_Liquidation_Value,Comprehensive_Income_Parent,Employees,Inventories_Total,Earnings_Per_Share_from_Operations,Revenue_Total,Operating_Activities_Net_Cash_Flow,Financing_Activities_Net_Cash_Flow,Net_Cash_Flow,ID,Year,Rating
44679.611,1645.669,0,3096.994,1141.874,1141.874,37656.159,5896.776,0.069315599,1.186515359,0.025556937,0.10471879,0.10471879,1.26,10904.194,7023.452,152.041,NA,102.1251,7023.452,1335.569,2.07,0,9.4,10904.194,2336.155,-255.559,2080.596,544,2014,1
1495.724,201.451,26.233,496.503,71.021,267.675,905.666,12.302,0.331948274,1.65151833,0.047482691,0.141214026,0.03746768,0.02,1895.527,518.866,36.564,571.3519,9.5164,511.495,-130.122,6.5,331.432,-1.48,1895.527,114.072,-46.274,67.798,545,2014,4
1510.885,28.016,0.995,705.402,277.458,314.296,1113.091,243.892,0.466880007,1.357377789,0.18363939,0.693713678,0.612404897,0,453.063,397.794,51.907,776.446,32.6864,397.794,43.881,0.451,42.087,3.61,453.063,258.121,62.269,320.39,546,2014,4
108533,657,6,5199,4479,4479,86229,38403,0.047902481,1.25866008,0.041268554,0.128610808,0.128610808,1.09,34826,22304,322,NA,49.0407,20499,2365,40.2,0,6.39,34826,3236,-4875,-1639,547,2014,1
828.93,60.044,7.658,436.264,119.476,239.736,751.476,-253.095,0.526297757,1.10306916,0.144132798,0.28010076,0.139592378,0,855.892,77.454,22.866,685.675,3.5515,77.454,-60.324,6.553,169.828,2.34,855.892,81.871,-9.745,72.126,548,2014,3
2354.023,531.374,15,357.986,331.918,806.664,744.25,1608.377,0.15207413,3.162946591,0.141000322,0.527006103,0.216847178,0.4,1530.654,1609.773,14.593,4509.7975,11.5331,1609.773,110.852,2.741,320.605,1.49,1530.654,226.244,-152.027,74.217,549,2014,2
5173.741,63.831,32.323,2686.191,893.357,893.357,3665.485,499.832,0.519197038,1.411475153,0.17267138,0.458698464,0.458698464,1.25,1947.591,1508.256,132.354,3061.4529000000002,30.8898,1508.256,218.887,4,0,4.89,1947.591,758.368,-321.9,436.468,550,2014,3
2192.2,176.2,93.5,373.3,215.4,776,1718.4,-199.1,0.170285558,1.275721601,0.098257458,0.217836791,0.060466553,0.4,3562.3,473.8,23.4,1186.326,8.93,434,-258.6,64.1,15.8,1.17,3562.3,141.3,3.3,144.6,551,2014,2
7228,797.8,623.7,716.3,1387.9,2086.8,3537.1,3333.5,0.099100719,2.043481948,0.192017156,0.251267294,0.167114183,0.51,8305.1,3690.9,49.9,12442.3285,15.9705,3616.2,286.2,22,505.7,3.27,8305.1,801.8,-201.7,600.1,552,2014,2
6865,104,324,3457,1358,1358,9065,4216,0.503568827,0.757308329,0.197815004,0.098434329,0.098434329,0.77,13796,-2200,148,21840.597,-7.8599,-2200,727,123.5,0,2.65,13796,1224,-933,291,553,2014,2
3262.827,741.162,2.5,1765.422,344.693,892.283,2455.641,575.865,0.541071286,1.328706843,0.105642438,0.386560035,0.149329908,0.2,2308.265,807.186,82.156,3346.5878,19.0087,807.186,57.599,8.1,228.398,2.99,2308.265,194.028,337.218,531.246,554,2014,3
4478.924,145.341,29.753,3431.638,562.14,1072.044,4040.837,-485.168,0.766174644,1.108414915,0.125507823,0.39685946,0.20809834,0,2701.319,438.087,284.787,1396.5601,4.0085,438.037,-51.577,18.29,15.161,-0.13,2701.319,322.859,-175.376,147.483,555,2014,4
33024,5738,7,5279,4249,15211,20509,7382,0.15985344,1.610219903,0.128664002,0.135040838,0.037721946,1.375,112640,12515,113,52994.6576,28.1094,12303,2104,195,8456,4.69,112640,3984,-786,3198,556,2014,1
814.16,110.61,0.4,213.2,63.268,166.526,426.931,145.074,0.26186499,1.90700605,0.077709541,0.193166119,0.073389345,0,862.087,387.229,14.841,502.6454,12.5264,387.229,-87.79,2.416,128.743,0.47,862.087,32.542,-0.322,32.22,557,2014,3
6230.596,1.142,0,2062.344,928.999,1006.699,3723.819,-1105.115,0.331002684,1.673173696,0.14910275,0.658017501,0.607229768,2.76,1529.897,2506.777,82.782,3247.8272,14.9118,2506.777,80.726,0.322,0.262,1.52,1529.897,974.569,1372.926,2347.495,558,2014,3
9598,14,0,2892,1445,1667,5705,2326,0.301312773,1.682383874,0.150552198,0.728583916,0.631555944,0,2288,3893,200,3724.3625,28.348,3893,897,1.331,33,4.76,2288,1387,-808,579,559,2014,2
16072,214,301,7248,1761,2697,12482,4268,0.450970632,1.287614164,0.109569438,0.283090165,0.184843078,1.4,9527,3590,210,11272.5684,23.6209,3510,303,15,1509,5.79,9527,1408,2664,4072,560,2014,2
12573.683,1747.583,0,9806.084,-209.31,168.775,10072.166,-2648.839,0.779889552,1.24835939,-0.016646674,0.629865574,-0.781141539,0,267.954,2501.517,587.036,16666.848,-0.6935,-164.177,-547.932,0.642,4.294,-2.11,267.954,-124.119,1122.847,998.728,561,2014,4
7464.392,108.651,17.926,1589.513,584.768,754.013,3111.644,1106.876,0.212946078,2.398857967,0.078341009,0.254910578,0.197693606,1.6,2957.951,4352.748,74.09,7423.7638,64.66,4351.166,93.556,7.193,484.919,3.76,2957.951,381.658,-266.119,115.539,562,2014,2
2103.174,3.739,3.465,926.971,147.652,147.652,1248.643,350.634,0.440748602,1.68436775,0.070204367,0.331449198,0.331449198,0.68,445.474,854.531,28.729,1869.8201,18.5136,854.531,29.956,1.921,16.736,1.11,445.474,120.625,329.78,450.405,563,2014,3
5223.103,2489.768,711.096,2223.035,430.975,874.42,3734.468,1348.238,0.425615769,1.398620366,0.082513211,0.357555853,0.176228395,1.065,2445.548,1488.635,43.774,4692.004,17.4221,1359.465,-45.342,3.625,358.361,3.17,2445.548,492.609,1609.329,2101.938,564,2014,2
2066.22,324.154,15.636,1519.797,73.906,268.397,1787.102,-572.533,0.735544618,1.156184706,0.035768698,0.183360467,0.050490276,0,1463.767,279.118,126.906,455.9629,10.2719,279.118,33.107,1.027,1561.353,0.18,1463.767,-160.469,12.195,-148.274,565,2014,4
11039.7,32.6,132.6,2852.1,1527.1,2502.8,6718.6,1465.6,0.258349412,1.643154824,0.138328034,0.25293327,0.15432891,0.7125,9895.1,4307.4,97.9,6661.2,30.7629,4306.8,284.9,26.6,1029.2,3.79,9895.1,1151.8,-188.1,963.7,566,2014,2
712.713,37.317,27.578,342.565,62.019,105.775,539.014,74.382,0.480649294,1.322253225,0.087018197,0.216485435,0.126931791,0.28,488.601,173.699,9.319,390.2905,9.1486,173.667,-9.945,4.22,91.469,1.24,488.601,30.708,286.973,317.681,567,2014,4
26353,322.6,7.1,15253.7,3958.7,6223.1,20918.5,-3280.9,0.578822145,1.259793962,0.150218191,0.753082834,0.47905851,0,8263.5,5434.5,978,47856.4133,15.8856,5312.2,130.4,16.8,950.6,3.27,8263.5,2294.7,-2443.7,-149,568,2014,3
4858.5,70.2,0,2452.5,402.5,633.2,4935.5,-2752.4,0.504785428,0.984398744,0.082844499,0.097330034,0.061868823,0,6505.7,-77,147.4,1052.663,-2.7791,-492.5,-624.7,8,1172.1,0.09,6505.7,-322.8,1205.5,882.7,569,2014,4
2236.43,208.673,30.853,1229.979,253.974,700.379,1681.944,-364.67,0.549974289,1.329669716,0.11356224,0.270361591,0.098039511,0,2590.527,554.486,46.882,1086.8943,7.0044,554.486,-234.86,16.65,0,-1.22,2590.527,220.001,71.213,291.214,570,2014,3
3002.208,41.337,16.752,1604.643,329.731,444.749,1956.215,178.881,0.534487617,1.534702474,0.109829499,0.262913066,0.194920254,2.33,1691.62,1045.993,86.968,2994.3488,14.0944,1045.679,120.898,17.479,0,2,1691.62,202.541,-88.9,113.641,571,2014,3
5170.713,108.784,54.401,2098.039,508.495,883.075,3119.579,494.898,0.405754293,1.657503464,0.09834137,0.223199222,0.128523272,0,3956.443,2051.134,103.816,2991.1881,11.8569,1952.99,-73.126,10,401.613,0.83,3956.443,275.172,1275.569,1550.741,572,2014,3
7836.6,106.2,93.9,2222.3,855.3,2621,3708.7,3279.6,0.283579614,2.11303152,0.10914172,0.250775001,0.08183436,1.4,10451.6,4127.9,81.9,4738.438,53.0018,4099,329.3,14.9,1752.1,4.89,10451.6,356,33,389,573,2014,2
1619.36,34.298,252.859,621.24,102.52,246.136,1118.252,-1659.953,0.38363304,1.44811724,0.063308962,0.361543083,0.150589092,0,680.793,501.108,142.005,434.4254,3.722,503.72,-385.208,3.7,0,-0.85,680.793,-66.65,38.053,-28.597,574,2014,4
308854,7242,21231,27226,8312,8312,263801,23543,0.088151683,1.170784038,0.026912392,0.348234111,0.348234111,1.2,23869,45053,491,NA,81.4126,45053,4870,46,626,7.78,23869,9304,7638,16942,575,2014,2
1399.327,280.286,2.144,294.023,176.511,214.346,467.619,-179.122,0.210117435,2.992451119,0.126139923,0.22715312,0.187057488,0,943.619,931.708,27.819,1774.4307,7.5861,913.228,70.308,1.619,130.307,0.64,943.619,187.552,-30.996,156.556,576,2014,4
1718.267,110.046,7.07,397.747,138.547,235.309,887.122,671.648,0.231481487,1.936900449,0.080631823,0.485865429,0.286071496,0.6,484.309,831.145,22.092,904.1058,20.1051,831.145,31.114,1.07,8.35,0.58,484.309,125.278,-92.004,33.274,577,2014,3
1850.7,77.301,87.352,804.583,250.255,576.174,1269.295,311.532,0.434745232,1.458053486,0.135221808,0.567017239,0.246277859,0,1016.149,581.405,39.738,2332.3983,5.0278,581.405,70.992,4.472,0,0.73,1016.149,149.026,78.082,227.108,578,2014,3
21532.183,1808.513,0,1995.632,1373.43,2960.691,19575.284,1518.383,0.09268136,1.099967847,0.063784986,0.024761333,0.011486493,0.995,119569.127,1956.899,77.703,17153.5657,8.8185,1956.899,259.921,14,8593.852,1.29,119569.127,1463.153,-501.491,961.662,579,2014,1
5452.172,17.682,115.741,3812.975,691.978,1185.2,5046.829,-552.275,0.699349727,1.080316373,0.12691786,0.599628243,0.350092433,0.63,1976.558,405.343,174.862,2613.0715,4.4801,427.882,208.923,7.7,0,2.31,1976.558,430.454,704.48,1134.934,580,2014,3
22107.462,7104.496,681.467,13782.313,2908.387,5535.45,20053.83,898.499,0.623423575,1.102405974,0.131556802,0.378017053,0.198614364,0,14643.387,2012.134,834.867,33655.0624,4.3598,2013.009,945.328,19,493.754,2.06,14643.387,2378.124,980.267,3358.391,581,2014,3
2602.528,264.087,156.349,893.288,341.506,646.457,2235.295,115.256,0.343238574,1.164288383,0.131220874,0.279261681,0.147526501,0,2314.879,367.233,60.54,1418.5788,6.7437,367.233,-11.2,5.38,18.011,1.33,2314.879,300.43,227.095,527.525,582,2014,4
3303.841,425.849,0.792,520.403,588.37,974.795,1495.543,1749.65,0.157514541,2.209124713,0.178086657,0.320187134,0.193259612,0.2,3044.454,1808.298,17.574,8365.2479,18.7719,1807.242,227.05,12.6,510.949,3.66,3044.454,472.385,25.506,497.891,583,2014,2
11864.212,806.904,663.463,6141.492,833.893,972.289,8462.737,327.569,0.517648538,1.401935568,0.070286421,0.487626886,0.418217882,1.265,1993.92,3388.633,259.829,3689.5759,15.1491,1098.328,-65.866,6.8,0,-0.33,1993.92,446.317,726.761,1173.078,584,2014,4
5982.562,11.834,0,2838.613,339.341,385.477,2992.409,-1410.004,0.474481167,1.999246092,0.056721685,0.221985922,0.19541743,1.95,1736.493,2990.153,139.486,NA,18.0106,2700.153,207.037,0,0,1.18,1736.493,461.745,-191.521,270.224,585,2014,2
1157.891,14.593,4.355,1229.984,135.404,347.734,1790.566,-1003.58,1.062262337,0.646662005,0.116940196,0.178412962,0.06947215,0,1949.04,-632.675,106.798,142.1322,-9.3478,-632.675,-141.76,8.1,137.01,-0.75,1949.04,23.915,12.491,36.406,586,2014,4
13759.7,373.3,0,903.5,490.1,490.1,10915.7,1765.1,0.065662769,1.260542155,0.035618509,0.096712448,0.096712448,1.52,5067.6,2844,65.2,NA,64.7836,2844,310.8,5.1,0,6.61,5067.6,564.7,-71.7,493,587,2014,2
8021.289,233.623,249.962,1994.526,1133.125,1214.957,3569.726,2658.394,0.24865405,2.247032125,0.141264702,0.431651515,0.402578134,3.5,2814.671,4451.563,128.856,5034.7031,32.4581,4451.563,383.056,5.2,56.315,2.39,2814.671,992.831,-825.984,166.847,588,2014,1
17942.715,965.241,120.154,8383.28,2237.216,3513.175,11752.439,4062.086,0.46722472,1.526722666,0.124686593,0.274571778,0.174849353,0,12795.106,5360.311,418.182,16332.6493,23.9774,5170.513,700.742,57.9,136.085,3.73,12795.106,1459.407,-164.979,1294.428,589,2014,3
7868.8,1629.1,18.4,1324.7,2253.4,9201,3999.4,6165.5,0.168348414,1.967495124,0.286371492,0.838841431,0.205439113,0.84,10968.7,3869.4,59.4,28433.0401,10.068,3854.9,1261.3,42.4,1294,3.21,10968.7,1535.2,-856.9,678.3,590,2014,1
903.427,152.542,0,599.579,123.758,260.708,787.733,-620.688,0.663671774,1.146869561,0.136987272,0.32940677,0.156369283,0,791.447,102.442,46.329,921.0505,1.3947,102.442,15.284,2.665,50.633,0.23,791.447,60.377,138.667,199.044,591,2014,4
5820.284,547.23,4.834,2127.392,244.074,1191.824,3238.292,-554.578,0.365513435,1.797331433,0.041935067,0.61962795,0.126893797,0,1923.451,2581.992,132.675,4946.2111,8.0468,2581.992,-181.171,14,12.453,-0.38,1923.451,358.147,-307.166,50.981,592,2014,3
11551.91,363.97,200,4006.031,2769.161,2947.191,5715.311,4351.631,0.346785164,2.021221592,0.239714558,0.509216797,0.478456705,0.46,5787.694,5836.599,265.278,22915.8276,7.1429,5804.46,1331.547,12.735,836.464,1.61,5787.694,1355.893,-1064.47,291.423,593,2014,2
3918.638,427.89,62.582,1256.75,518.019,1182.946,2276.471,755.766,0.32071092,1.721365218,0.132193635,0.728101636,0.318839982,0.6675,1624.699,1642.167,27.934,5800.5003,13.5697,1641.866,217.684,8,0,2.01,1624.699,417.127,687.944,1105.071,594,2014,3
859.728,81.712,22.5,233.331,124.662,386.762,492.005,631.426,0.271400955,1.747396876,0.145001675,0.514799956,0.165931483,0.6225,751.286,367.723,16.234,851.0012,10.8329,367.723,21.962,3.448,0,1.29,751.286,83.651,-58.311,25.34,595,2014,3
4222.8,158.5,8.9,667.7,236.7,320,1559.2,257.6,0.158117837,2.708311955,0.056052856,0.317491815,0.234844727,0,1007.9,2663.6,50.1,1017.63,6.9475,2618.5,-220.8,5,245.1,-0.5,1007.9,312.2,-35.1,277.1,596,2014,4
6570.342,125.933,52.095,4611.436,930.393,1775.406,5700.387,-734.584,0.701856311,1.152613323,0.141604958,0.569461458,0.298423546,5.6294,3117.693,869.955,263.16,8111.6025,4.0814,856.355,259.748,20,0,0.77,3117.693,472.948,19.857,492.805,597,2014,4
910.161,134.133,1.537,606.284,193.64,612.659,835.377,-1217.727,0.6661283,1.089521258,0.212753568,0.523597657,0.165490836,0.15,1170.095,74.784,56.382,449.0794,0.7311,74.784,-72.752,2.659,0,-0.48,1170.095,139.995,-19.721,120.274,598,2014,4
2014.035,163.242,7.815,246.888,223.145,271.253,922.888,-1370.13,0.122583768,2.182317898,0.110794996,0.140469757,0.115556782,0,1931.042,1091.147,22.015,2173.186,12.2511,1091.146,73.993,2.4,283.48,1.13,1931.042,196.411,-8.2,188.211,599,2014,4
61960.344,2667.916,0,1170.423,843.48,3859.637,23174.752,30956.664,0.018889873,2.673614112,0.013613223,0.835757004,0.182645238,0,4618.133,38785.592,68.851,47319.6874,41.3538,38741.837,29309.621,12.5,0,0.95,4618.133,896.7,-4022.466,-3125.766,600,2014,3
2769.636,16.362,0.698,916.481,191.38,1831.454,2142.318,-125.998,0.33090305,1.292822074,0.069099333,0.192719797,0.020138488,0.28,9503.196,627.318,59.55,1823.2898,6.6679,627.318,-48.089,17.246,251.831,-0.03,9503.196,152.946,-29.888,123.058,601,2014,3
2430.527,283.68,11,700,219.436,653.281,1327.781,709.16,0.288003384,1.830517985,0.090283301,0.371982995,0.124948469,0,1756.212,1102.746,50.685,1590.822,26.778,1102.746,29.628,4.404,0,1.81,1756.212,135.401,6.33,141.731,602,2014,3
1783.1,77,221.4,615.2,488,1834.1,1597.3,939.5,0.345017105,1.116321292,0.273680668,0.70377192,0.187252983,2.66,2606.1,185.8,46.5,3129.966,3.7398,185.8,122.5,13.1,306,4.99,2606.1,282.1,-209,73.1,603,2014,2
5595.753,59.727,67.398,1548.051,573.552,573.552,3237.773,1247.387,0.276647486,1.72827218,0.102497734,0.349937645,0.349937645,0,1639.012,2357.98,56.162,4851.9034,43.6795,2356.859,182.414,5.2,30.251,4.23,1639.012,491.464,15.239,506.703,604,2014,3
3318.818,26.035,15.625,1884.27,539.175,839.053,2337.352,-630.405,0.567753339,1.419905089,0.162459948,0.651914441,0.418919864,2.5,1287.06,981.466,105.254,5124.9265,10.2725,981.466,252.105,3.2,0,2.84,1287.06,452.529,-294.315,158.214,605,2014,3
824.713,0.74,5.395,418.408,-41.93,277.454,607.908,-302.206,0.507337704,1.356641136,-0.050841929,0.281949688,-0.042609407,0,984.055,216.805,38.539,479.7726,3.1587,216.805,-147.468,2.026,37.215,-1.72,984.055,-31.416,-13.102,-44.518,606,2014,4
18378,717,199,11083,1937,2169,14947,-6718,0.603058004,1.22954439,0.105397758,0.27011208,0.241220423,0,8030,3431,664,8451.9117,8.8448,3378,928,2.052,447,3.19,8030,854,-994,-140,607,2014,4
10909.616,408.753,162.463,4261.197,989.412,1873.866,8501.403,-719.173,0.390590925,1.28327242,0.090691735,0.651283823,0.343881596,0,2877.188,2408.213,231.164,11100.2056,15.4289,2374.709,-840.492,5.062,472.215,1.92,2877.188,355.189,302.857,658.046,608,2014,3
7228.2,36.3,2769.7,1316,574.1,2573.7,5547,962.1,0.182064691,1.303082747,0.07942503,0.149832336,0.033422211,0.78,17177.2,1681.2,98.9,4428.3222,18.3146,1652.8,221.8,22.1,2819.2,3.27,17177.2,366.6,153.3,519.9,609,2014,3
33562,3536,152,3014,4547,6594,12790,12347,0.089803945,2.624081314,0.135480603,0.30755597,0.212080224,1.64,21440,20772,105,27455.6283,49.3868,20692,1672,63.642,7159,6.1,21440,2614,-1343,1271,610,2014,1
720.003,107.978,10.444,332.927,5.507,77.446,571.759,-62.407,0.462396684,1.259277073,0.007648579,0.141469902,0.010059587,0,547.438,144.24,12.347,200.7436,3.3254,79.187,-18.582,1.886,43.073,0,547.438,3.663,284.624,288.287,611,2014,4
7311.027,361.363,46.46,2977.706,855.82,1214.16,4389.16,2227.843,0.407289701,1.665700726,0.117058794,0.138666818,0.097741513,0.455,8755.952,2795.527,139.734,4766.2033,12.0647,2913.015,157.024,7.78,1618.419,1.38,8755.952,617.572,1095.902,1713.474,612,2014,3
9877,192,518,3244,1433,3068,5547,5696,0.32843981,1.780602127,0.14508454,0.412642905,0.192737054,1.29,7435,4330,167,9656.64,29.8681,4301,537,45,110,4.11,7435,938,92,1030,613,2014,2
2072.632,586.72,197.851,1279.38,151.804,1006.133,2142.247,-6025.125,0.61727311,0.967503747,0.073242138,0.439687907,0.066339523,0,2288.289,-69.615,47.115,1792.9848,-0.6507,-69.615,-47.531,5.161,297.045,-0.37,2288.289,89.816,258.527,348.343,614,2014,4
3303.924,222.591,125.13,1473.833,523.423,747.919,2593.968,1147.897,0.446085624,1.273694972,0.158424649,0.191196102,0.133806518,0.6,3911.79,709.956,75.25,3387.6808,11.2329,709.956,54.886,9.2,548.765,3.16,3911.79,344.988,-125.99,218.998,615,2014,3
2445.39,154.568,302.375,804.557,190.841,435.154,1339.126,-220.466,0.329009688,1.82610897,0.07804113,0.802406737,0.351903244,0,542.311,1106.264,72.642,2072.1581,12.0601,1106.264,-71.052,1.2,0,0,542.311,184.829,-279.764,-94.935,616,2014,4
23831,1460,502,749,1470,1470,19083,4533,0.03142965,1.248807839,0.061684361,0.469798658,0.469798658,0.51,3129,4748,25,18186.65,8.7119,4748,769,5.771,332,1.43,3129,1025,-510,515,617,2014,1
4965.632,193.412,240.597,2875.319,349.418,469.379,3863.412,-1353.454,0.579043916,1.285297038,0.070367277,0.617546256,0.459717579,1.08,760.071,1102.22,179.803,2299.7689,3.7865,569.532,-211.4,0.281,15.731,-0.68,760.071,366.589,1524.023,1890.612,618,2014,2
7442.9,1529,79.6,1521.2,1142.7,2062.5,4000.8,2987,0.2043827,1.860352929,0.15352886600000001,0.223202208,0.123662139,2.12,9240.5,3442.1,63.4,9412.844,38.637,3427.1,214.3,60.016,675.5,5.86,9240.5,712.7,226.3,939,619,2014,1
54505,14557,3600,12489,3911,29836,43764,1438,0.229134942,1.245430034,0.071754885,0.335281162,0.043949746,0,88988,10741,210,144312.75,23.0989,10741,-567,154.1,8299,-0.52,88988,6842,4432,11274,620,2014,1
3127.191,74.393,0,1200,385.778,492.207,1645.691,-267.971,0.383730959,1.900229752,0.123362468,0.298874773,0.234249639,2.01,1646.867,1481.5,45.66,4243.2038,12.688,1481.5,195.022,14.04,0,1.94,1646.867,423.581,-230.22,193.361,621,2014,3
2981.476,10.838,0,1351.346,521.007,598.036,1878.035,187.544,0.453247318,1.587550818,0.174748011,0.842082437,0.733619455,0,710.187,1103.441,87.716,1918.9248,23.9213,1103.441,226.343,0.247,0,4.9,710.187,501.619,300.29,801.909,622,2014,4
2141.076,87.886,9.55,911.627,224.367,362.05,1390.117,-332.194,0.425779842,1.540212802,0.104791703,0.267590737,0.165829391,0,1352.999,750.959,34.709,2892.7604,12.2038,750.959,48.932,25.4,0,1.09,1352.999,174.297,-36.42,137.877,623,2014,4
2502,247,7,965,263,541,3087,-1627,0.385691447,0.810495627,0.105115907,0.143653744,0.069835369,0,3766,-585,101,1061.13,-6.2577,-612,234,9.05,379,2.96,3766,215,-212,3,624,2014,4
8345,578,267,3077,2675,4326,6732,1547,0.368723787,1.239601901,0.320551228,0.325777543,0.201445892,1.52,13279,1604,152,31616.9,3.5645,1547,797,537,301,3.16,13279,2049,-1114,935,625,2014,2
398.751,43.021,19.655,110.651,54.79,214.02,284.945,-100.352,0.277493975,1.399396375,0.137404044,0.323988501,0.082942388,0,660.579,113.806,16.88,362.9221,3.2336,91.256,-62.123,4.2,71.253,0.53,660.579,19.815,-82.058,-62.243,626,2014,3
2114.9,3.1,66.7,933.3,286,972.1,1564.5,-1237.8,0.441297461,1.351805689,0.13523098,0.244498101,0.071933399,0.61,3975.9,550.4,58,1513.138,4.3613,550.4,88.1,4.5,184.5,0.52,3975.9,237.8,-158.3,79.5,627,2014,3
647.27,214.879,12.349,782.082,221.568,342.986,1076.071,425.428,1.208277844,0.601512354,0.342311555,0.452506036,0.292317638,0.74,757.97,-428.801,41.886,3212.0748,-7.4785,-428.801,122.406,1.331,0,2.08,757.97,183.891,-117.54,66.351,628,2014,3
669.795,2.205,1.656,534.055,96.582,163.103,681.815,-353.432,0.797340977,0.982370584,0.144196359,0.310118303,0.183637615,0,525.938,-12.02,38.082,163.923,-0.302,-12.253,NA,1.9,4.374,-0.44,525.938,64.074,7.212,71.286,629,2014,4
4141.492,40.975,1461.416,1008.837,389.795,1447.938,3163.482,770.073,0.243592647,1.309156177,0.094119462,0.14569875,0.039223119,0.7,9937.889,978.01,92.038,2181.2612,40.1828,978.01,62.697,11.978,1556.705,6.06,9937.889,198.288,171.65,369.938,630,2014,3
3183.135,4.182,1293.538,742.61,292.173,1365.9,2516.417,369.929,0.233295163,1.264947344,0.091787813,0.148514222,0.031767952,0.1,9197.099,666.718,73.904,1376.8768,13.0934,666.718,99.375,9.3,1311.702,1.89,9197.099,160.65,-51.53,109.12,631,2014,3
5091,580,23,1804,785,1640,2884,1493,0.354350815,1.765256588,0.154193675,0.273424475,0.130876959,1.68,5998,2207,75,6050.9585,30.5235,2177,156,11.4,699,5.22,5998,731,-388,343,632,2014,2
12467,158,618,7434,2630,3388,10669,429,0.596294217,1.168525635,0.210956926,0.595954266,0.462620932,0,5685,1798,475,9984.5348,18.3698,1798,447,12.5,78,6.32,5685,1801,196,1997,633,2014,3
8647.186,61.098,1427.52,3143.941,697.545,783.631,5772.552,-80.26,0.363579666,1.497983214,0.080667283,0.503534433,0.448218519,1.305,1556.261,2874.634,140.211,11724.0593,7.8113,2548.139,315.269,0.875,0,1.05,1556.261,571.674,790.266,1361.94,634,2014,2
2154.859,191.608,631.19,750,628.117,885.382,3038.325,-19003.833,0.348050615,0.709225972,0.291488677,0.876514305,0.621825986,0,1010.117,-883.466,86.701,6751.764,-7.4584,-883.466,355.347,1.061,0,2.88,1010.117,600.949,-859.752,-258.803,635,2014,3
1511.866,566.621,0,190,523.739,636.812,725.782,991.466,0.125672513,2.083085555,0.346418929,0.394420981,0.324387182,1.36,1614.549,786.084,11.042,NA,9.3968,786.084,278.747,1.648,0,3.77,1614.549,345.042,-227.158,117.884,636,2014,2
15376,273,397,6465,1744,3661,10243,-905,0.420460458,1.501122718,0.113423517,0.582220102,0.27735369,0.95,6288,5133,300,16673.4653,13.5638,5056,-6,42,0,1.42,6288,1093,-585,508,637,2014,3
21331.545,313.492,897.624,13711.084,2530.224,2979.566,17278.193,-1631.541,0.642760944,1.234593513,0.118614193,0.726714907,0.61712058,1.02,4100.048,4053.352,584.516,39213.6962,9.9646,3952.96,341.909,2.974,0,2.1,4100.048,2134.589,-134.591,1999.998,638,2014,2
